Skill ID,Category,Subcategory,Skills,Skill Definition,Skill = Sub Category,Alternate Skill Names,Sl No,Name
Mark_56,Marketing and Public Relations,Brand Management,Organizational Branding,,FALSE,,56,Mark
Mark_57,Marketing and Public Relations,Brand Management,Personal Branding,,FALSE,,57,Mark
Mark_58,Marketing and Public Relations,Brand Management,Place Branding,,FALSE,,58,Mark
Mark_59,Marketing and Public Relations,Brand Management,Registered Jeweler,,FALSE,,59,Mark
Mark_60,Marketing and Public Relations,Brand Management,Shopper Marketing,,FALSE,,60,Mark
Mark_61,Marketing and Public Relations,Brand Management,Social Media Branding,,FALSE,,61,Mark
Mark_62,Marketing and Public Relations,Brand Management,Social Media Management,,FALSE,,62,Mark
Mark_63,Marketing and Public Relations,Brand Management,Tagline,,FALSE,,63,Mark
Mark_64,Marketing and Public Relations,Brand Management,Visual Brand Language,,FALSE,,64,Mark
Mark_65,Marketing and Public Relations,Digital Marketing,ActiveCampaign,,FALSE,,65,Mark
Mark_66,Marketing and Public Relations,Digital Marketing,Advertising Design,,FALSE,,66,Mark
Mark_67,Marketing and Public Relations,Digital Marketing,Affiliate Marketing,,FALSE,,67,Mark
Mark_68,Marketing and Public Relations,Digital Marketing,Article Marketing,,FALSE,,68,Mark
Mark_69,Marketing and Public Relations,Digital Marketing,Certified Marketing Director (CMD),,FALSE,,69,Mark
Mark_70,Marketing and Public Relations,Digital Marketing,ClickDimensions,,FALSE,,70,Mark
Mark_71,Marketing and Public Relations,Digital Marketing,Content Marketing,,FALSE,,71,Mark
Mark_72,Marketing and Public Relations,Digital Marketing,Conversion Marketing,,FALSE,,72,Mark
Mark_73,Marketing and Public Relations,Digital Marketing,Conversion Rate Optimization,,FALSE,,73,Mark
Mark_74,Marketing and Public Relations,Digital Marketing,Cost Per Impression,,FALSE,,74,Mark
Mark_75,Marketing and Public Relations,Digital Marketing,Cost Per Mille,,FALSE,,75,Mark
Mark_76,Marketing and Public Relations,Digital Marketing,Digital Brand Engagement,,FALSE,,76,Mark
Mark_77,Marketing and Public Relations,Digital Marketing,Digital Capabilities,,FALSE,,77,Mark
Mark_78,Marketing and Public Relations,Digital Marketing,Digital Channels,,FALSE,,78,Mark
Mark_79,Marketing and Public Relations,Digital Marketing,Digital Media Strategy,,FALSE,,79,Mark
Mark_80,Marketing and Public Relations,Digital Marketing,E-Marketing,,FALSE,,80,Mark
Mark_81,Marketing and Public Relations,Digital Marketing,Eloqua,,FALSE,,81,Mark
Mark_82,Marketing and Public Relations,Digital Marketing,Email Marketing,,FALSE,,82,Mark
Mark_83,Marketing and Public Relations,Digital Marketing,Email Marketing Automation,,FALSE,,83,Mark
Mark_84,Marketing and Public Relations,Digital Marketing,Email Production,,FALSE,,84,Mark
Mark_85,Marketing and Public Relations,Digital Marketing,Email Service Providers,,FALSE,,85,Mark
Mark_86,Marketing and Public Relations,Digital Marketing,Facebook Marketing,,FALSE,,86,Mark
Mark_87,Marketing and Public Relations,Digital Marketing,Google Display & Video 360,,FALSE,,87,Mark
Mark_88,Marketing and Public Relations,Digital Marketing,Google Places,,FALSE,,88,Mark
Mark_89,Marketing and Public Relations,Digital Marketing,Google Shopping,,FALSE,,89,Mark
Mark_90,Marketing and Public Relations,Digital Marketing,Instagram Marketing,,FALSE,,90,Mark
Mark_91,Marketing and Public Relations,Digital Marketing,Internet Marketing,,FALSE,,91,Mark
Mark_92,Marketing and Public Relations,Digital Marketing,Internet Strategy,,FALSE,,92,Mark
Mark_93,Marketing and Public Relations,Digital Marketing,Keyword Research,,FALSE,,93,Mark
Mark_94,Marketing and Public Relations,Digital Marketing,Link Building,,FALSE,,94,Mark
Mark_95,Marketing and Public Relations,Digital Marketing,Mailchimp,,FALSE,,95,Mark
Mark_96,Marketing and Public Relations,Digital Marketing,MailerLite,,FALSE,,96,Mark
Mark_97,Marketing and Public Relations,Digital Marketing,Mailgun,,FALSE,,97,Mark
Mark_98,Marketing and Public Relations,Digital Marketing,ManyChat,,FALSE,,98,Mark
Mark_99,Marketing and Public Relations,Digital Marketing,Marketing Automation,,FALSE,,99,Mark
Mark_100,Marketing and Public Relations,Digital Marketing,Marketo,,FALSE,,100,Mark
Mark_101,Marketing and Public Relations,Digital Marketing,Mass Emails,,FALSE,,101,Mark
Mark_102,Marketing and Public Relations,Digital Marketing,Mobile Advertising,,FALSE,,102,Mark
Mark_103,Marketing and Public Relations,Digital Marketing,Mobile Marketing,,FALSE,,103,Mark
Mark_104,Marketing and Public Relations,Digital Marketing,Online Marketing,,FALSE,,104,Mark
Mark_105,Marketing and Public Relations,Digital Marketing,Pay Per Click,,FALSE,,105,Mark
Mark_106,Marketing and Public Relations,Digital Marketing,Postback,,FALSE,,106,Mark
Mark_107,Marketing and Public Relations,Digital Marketing,Retargeting,,FALSE,,107,Mark
Mark_108,Marketing and Public Relations,Digital Marketing,Search Engine Marketing,,FALSE,,108,Mark
Mark_109,Marketing and Public Relations,Digital Marketing,Sendgrid,,FALSE,,109,Mark
Mark_110,Marketing and Public Relations,Digital Marketing,Social Marketing,,FALSE,,110,Mark
Mark_111,Marketing and Public Relations,Digital Marketing,Social Media Marketing,,FALSE,,111,Mark
Mark_112,Marketing and Public Relations,Digital Marketing,Social Media Outreach,,FALSE,,112,Mark
Mark_113,Marketing and Public Relations,Digital Marketing,Social Video Marketing,,FALSE,,113,Mark
Mark_114,Marketing and Public Relations,Digital Marketing,Sponsored Posts,,FALSE,,114,Mark
Mark_115,Marketing and Public Relations,Digital Marketing,StumbleUpon,,FALSE,,115,Mark
Mark_116,Marketing and Public Relations,Digital Marketing,Tag Management,,FALSE,,116,Mark
Mark_117,Marketing and Public Relations,Digital Marketing,Tech Genie,,FALSE,,117,Mark
Mark_118,Marketing and Public Relations,Digital Marketing,Twitter Marketing,,FALSE,,118,Mark
Mark_119,Marketing and Public Relations,Digital Marketing,Video Marketing,,FALSE,,119,Mark
Mark_120,Marketing and Public Relations,Digital Marketing,Web Strategies,,FALSE,,120,Mark
Mark_121,Marketing and Public Relations,Digital Marketing,Web Syndication,,FALSE,,121,Mark
Mark_122,Marketing and Public Relations,Digital Marketing,Website Promotion,,FALSE,,122,Mark
Mark_123,Marketing and Public Relations,Digital Marketing,Yahoo! Search Marketing,,FALSE,,123,Mark
Mark_124,Marketing and Public Relations,Digital Marketing,YouTube Marketing,,FALSE,,124,Mark
Mark_125,Marketing and Public Relations,Fundraising and Crowdsourcing,Advanced Certified Fundraising Executive (ACFRE),,FALSE,,125,Mark
Mark_126,Marketing and Public Relations,Fundraising and Crowdsourcing,Case Statement,,FALSE,,126,Mark
Mark_127,Marketing and Public Relations,Fundraising and Crowdsourcing,Certified Fundraising Executive,,FALSE,,127,Mark
Mark_128,Marketing and Public Relations,Fundraising and Crowdsourcing,Corporate Donations,,FALSE,,128,Mark
Mark_129,Marketing and Public Relations,Fundraising and Crowdsourcing,Crowdsourcing,,FALSE,,129,Mark
Mark_130,Marketing and Public Relations,Fundraising and Crowdsourcing,Direct Mail Fundraising,,FALSE,,130,Mark
Mark_131,Marketing and Public Relations,Fundraising and Crowdsourcing,Donor-Advised Funds,,FALSE,,131,Mark
Mark_132,Marketing and Public Relations,Fundraising and Crowdsourcing,eTapestry (Fundraising Software),,FALSE,,132,Mark
Mark_133,Marketing and Public Relations,Fundraising and Crowdsourcing,Fund Development,,FALSE,,133,Mark
Mark_134,Marketing and Public Relations,Fundraising and Crowdsourcing,Fundraising,,FALSE,,134,Mark
Mark_135,Marketing and Public Relations,Fundraising and Crowdsourcing,Grant Applications,,FALSE,,135,Mark
Mark_136,Marketing and Public Relations,Fundraising and Crowdsourcing,Grants Management System,,FALSE,,136,Mark
Mark_137,Marketing and Public Relations,Fundraising and Crowdsourcing,Initial License Offering,,FALSE,,137,Mark
Mark_138,Marketing and Public Relations,Fundraising and Crowdsourcing,Planned Giving,,FALSE,,138,Mark
Mark_139,Marketing and Public Relations,Fundraising and Crowdsourcing,Prospect Management,,FALSE,,139,Mark
Mark_140,Marketing and Public Relations,Fundraising and Crowdsourcing,Prospect Research,,FALSE,,140,Mark
Mark_141,Marketing and Public Relations,Fundraising and Crowdsourcing,Raiser's Edge NXT,,FALSE,,141,Mark
Mark_142,Marketing and Public Relations,Fundraising and Crowdsourcing,Raising Capital,,FALSE,,142,Mark
Mark_143,Marketing and Public Relations,Fundraising and Crowdsourcing,Research Funding,,FALSE,,143,Mark
Mark_144,Marketing and Public Relations,Fundraising and Crowdsourcing,Fundraising and Crowdsourcing,,TRUE,,144,Mark
Mark_145,Marketing and Public Relations,Industry Specific Marketing,B2B Advertising,,FALSE,,145,Mark
Mark_146,Marketing and Public Relations,Industry Specific Marketing,Business-To-Business (B2B) Marketing,,FALSE,,146,Mark
Mark_147,Marketing and Public Relations,Industry Specific Marketing,Business-To-Consumer (B2C) Marketing,,FALSE,,147,Mark
Mark_148,Marketing and Public Relations,Industry Specific Marketing,Certified Marketing Professional,,FALSE,,148,Mark
Mark_149,Marketing and Public Relations,Industry Specific Marketing,Certified Professional Services Marketer,,FALSE,,149,Mark
Mark_150,Marketing and Public Relations,Industry Specific Marketing,Entertainment Marketing,,FALSE,,150,Mark
Mark_151,Marketing and Public Relations,Industry Specific Marketing,Environmental Marketing,,FALSE,,151,Mark
Mark_152,Marketing and Public Relations,Industry Specific Marketing,Healthcare Marketing,,FALSE,,152,Mark
Mark_153,Marketing and Public Relations,Industry Specific Marketing,Hotel Marketing,,FALSE,,153,Mark
Mark_154,Marketing and Public Relations,Industry Specific Marketing,Non-Profit Marketing,,FALSE,,154,Mark
Mark_155,Marketing and Public Relations,Industry Specific Marketing,Pharmaceutical Marketing,,FALSE,,155,Mark
Mark_156,Marketing and Public Relations,Industry Specific Marketing,Professional Certified Marketer,,FALSE,,156,Mark
Mark_157,Marketing and Public Relations,Industry Specific Marketing,Real Estate Marketing,,FALSE,,157,Mark
Mark_158,Marketing and Public Relations,Industry Specific Marketing,Services Marketing,,FALSE,,158,Mark
Mark_159,Marketing and Public Relations,Industry Specific Marketing,Solar Marketing,,FALSE,,159,Mark
Mark_160,Marketing and Public Relations,Industry Specific Marketing,Sports Marketing,,FALSE,,160,Mark
Mark_161,Marketing and Public Relations,Industry Specific Marketing,Student Marketing,,FALSE,,161,Mark
Mark_162,Marketing and Public Relations,Industry Specific Marketing,Youth Marketing,,FALSE,,162,Mark
Mark_163,Marketing and Public Relations,Industry Specific Marketing,Industry Specific Marketing,,TRUE,,163,Mark
Mark_164,Marketing and Public Relations,Market Analysis,Alchemer (Surveygizmo),,FALSE,,164,Mark
Mark_165,Marketing and Public Relations,Market Analysis,Audience Analysis,,FALSE,,165,Mark
Mark_166,Marketing and Public Relations,Market Analysis,Audience Measurement,,FALSE,,166,Mark
Mark_167,Marketing and Public Relations,Market Analysis,Behavioral Targeting,,FALSE,,167,Mark
Mark_168,Marketing and Public Relations,Market Analysis,Category Analytics,,FALSE,,168,Mark
Mark_169,Marketing and Public Relations,Market Analysis,Chartered Market Technician,,FALSE,,169,Mark
Mark_170,Marketing and Public Relations,Market Analysis,Competitive Analysis,,FALSE,,170,Mark
Mark_171,Marketing and Public Relations,Market Analysis,Competitive Environment,,FALSE,,171,Mark
Mark_172,Marketing and Public Relations,Market Analysis,Consumer Behaviour,,FALSE,,172,Mark
Mark_173,Marketing and Public Relations,Market Analysis,Copy Testing,,FALSE,,173,Mark
Mark_174,Marketing and Public Relations,Market Analysis,Customer Analysis,,FALSE,,174,Mark
Mark_175,Marketing and Public Relations,Market Analysis,Customer Analytics,,FALSE,,175,Mark
Mark_176,Marketing and Public Relations,Market Analysis,Customer Insights,,FALSE,,176,Mark
Mark_177,Marketing and Public Relations,Market Analysis,Customer Journey Mapping,,FALSE,,177,Mark
Mark_178,Marketing and Public Relations,Market Analysis,Customer Profiling,,FALSE,,178,Mark
Mark_179,Marketing and Public Relations,Market Analysis,Focus Group,,FALSE,,179,Mark
Mark_180,Marketing and Public Relations,Market Analysis,Global Market Access,,FALSE,,180,Mark
Mark_181,Marketing and Public Relations,Market Analysis,Hispanic Marketing,,FALSE,,181,Mark
Mark_182,Marketing and Public Relations,Market Analysis,Industry Trend Analysis,,FALSE,,182,Mark
Mark_183,Marketing and Public Relations,Market Analysis,Managed Markets,,FALSE,,183,Mark
Mark_184,Marketing and Public Relations,Market Analysis,Market Area,,FALSE,,184,Mark
Mark_185,Marketing and Public Relations,Market Analysis,Market Data,,FALSE,,185,Mark
Mark_186,Marketing and Public Relations,Market Analysis,Market Dynamics,,FALSE,,186,Mark
Mark_187,Marketing and Public Relations,Market Analysis,Market Identification,,FALSE,,187,Mark
Mark_188,Marketing and Public Relations,Market Analysis,Market Intelligence,,FALSE,,188,Mark
Mark_189,Marketing and Public Relations,Market Analysis,Market Penetration,,FALSE,,189,Mark
Mark_190,Marketing and Public Relations,Market Analysis,Market Positioning,,FALSE,,190,Mark
Mark_191,Marketing and Public Relations,Market Analysis,Market Research,,FALSE,,191,Mark
Mark_192,Marketing and Public Relations,Market Analysis,Market Share Analysis,,FALSE,,192,Mark
Mark_193,Marketing and Public Relations,Market Analysis,Market Size,,FALSE,,193,Mark
Mark_194,Marketing and Public Relations,Market Analysis,Market Trend,,FALSE,,194,Mark
Mark_195,Marketing and Public Relations,Market Analysis,Marketing Analytics,,FALSE,,195,Mark
Mark_196,Marketing and Public Relations,Market Analysis,Mature Market,,FALSE,,196,Mark
Mark_197,Marketing and Public Relations,Market Analysis,Mystery Shopping,,FALSE,,197,Mark
Mark_198,Marketing and Public Relations,Market Analysis,Nielsen SoundScan,,FALSE,,198,Mark
Mark_199,Marketing and Public Relations,Market Analysis,Online Surveys (Evaluation Methods),,FALSE,,199,Mark
Mark_200,Marketing and Public Relations,Market Analysis,Perceptual Mapping,,FALSE,,200,Mark
Mark_201,Marketing and Public Relations,Market Analysis,Potential Analysis,,FALSE,,201,Mark
Mark_202,Marketing and Public Relations,Market Analysis,Promotional Effectiveness,,FALSE,,202,Mark
Mark_203,Marketing and Public Relations,Market Analysis,Psychographic,,FALSE,,203,Mark
Mark_204,Marketing and Public Relations,Market Analysis,Qualitative Marketing Research,,FALSE,,204,Mark
Mark_205,Marketing and Public Relations,Market Analysis,Quantitative Marketing Research,,FALSE,,205,Mark
Mark_206,Marketing and Public Relations,Market Analysis,Return On Marketing Investment,,FALSE,,206,Mark
Mark_207,Marketing and Public Relations,Market Analysis,Target Accounts,,FALSE,,207,Mark
Mark_208,Marketing and Public Relations,Market Analysis,Target Audience,,FALSE,,208,Mark
Mark_209,Marketing and Public Relations,Market Analysis,Target Market,,FALSE,,209,Mark
Mark_210,Marketing and Public Relations,Market Analysis,Test Market,,FALSE,,210,Mark
Mark_211,Marketing and Public Relations,Market Analysis,Trend Analysis,,FALSE,,211,Mark
Mark_212,Marketing and Public Relations,Market Analysis,Value Propositions,,FALSE,,212,Mark
Mark_213,Marketing and Public Relations,Market Analysis,WinCross (Software),,FALSE,,213,Mark
Mark_214,Marketing and Public Relations,Marketing Software,Active Directory Application Mode,,FALSE,,214,Mark
Mark_215,Marketing and Public Relations,Marketing Software,Adobe Analytics,,FALSE,,215,Mark
Mark_216,Marketing and Public Relations,Marketing Software,Adobe Audience Manager,,FALSE,,216,Mark
Mark_217,Marketing and Public Relations,Marketing Software,Adobe Campaign,,FALSE,,217,Mark
Mark_218,Marketing and Public Relations,Marketing Software,Adobe Experience Cloud,,FALSE,,218,Mark
Mark_219,Marketing and Public Relations,Marketing Software,Adobe Marketing Cloud,,FALSE,,219,Mark
Mark_220,Marketing and Public Relations,Marketing Software,Adobe Sensei,,FALSE,,220,Mark
Mark_221,Marketing and Public Relations,Marketing Software,Adobe Target,,FALSE,,221,Mark
Mark_222,Marketing and Public Relations,Marketing Software,Anything Relationship Management (xRM) Software,,FALSE,,222,Mark
